Post_ID,Post_Code,Owner_ID,Likes,Time_Stamp,Tags,Caption
2588839948506739667,CPtaDeHFbPT,7437379712,101,1622833792,"['#atsobo2020', '#southbounddogbound', '#hikertrash']","Rise to new heights. First 14,000 footer completed. Once again I'm joined by some of the strongest thru-hikers of last year. Thanks for keeping me on my game, Flotus and Hornet. #atsobo2020 #southbounddogbound #hikertrash"
2575230864910144364,CO9DtPVl1Ns,38579302710,180,1621211463,"['#atsobo2021', '#atsobo2020', '#traildays2021', '#appalachiantrail', '#hikertrash', '#tentcity']",Three 2020 sobos and a 2021 sobo!! What an experience at trails days! I Had no idea what to expect but next year I’ll be prepared! #atsobo2021 #atsobo2020 #traildays2021 #appalachiantrail #hikertrash #tentcity
2560117449749278469,COHXUGnla8F,18048432,123,1619409804,"['#LongTrail', '#LT2021', '#LTnobo2021', '#LongTrailNOBO2021', '#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust']","6 more weeks and I’ll be back hiking. I’ll be back in my element, climbing mountains, chasing views and walking miles upon miles. The Long Trail is calling and I must go.. <br>•<br>•<br>•<br>•<br>•<br>•<br>•<br>#LongTrail #LT2021 #LTnobo2021  #LongTrailNOBO2021 <br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust"
2544859144487678712,CNRJ-iel7L4,18048432,96,1617590872,"['#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust', '#wonderwomeninc']","Getting this yearbook.. looking through it.. it reminds myself of all the amazing and wonderful people I met along the way. These people are the reason I continued on and pushed through all the pain. I will cherish this yearbook way more than my high school yearbooks. Why? Because these people helped me become a stronger, more outgoing, independent person. They helped me become a better version of myself. I can always look back and think of the wonderful memories this journey was for me. Thank you @hikeryearbook for putting all the love and effort into this book. <br>•<br>•<br>•<br>•<br>•<br>•<br>•<br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust <br>#wonderwomeninc"
2541005323323804347,CNDduD1F4q7,18048432,154,1617131461,"['#Vermont', '#VermontLongTrail', '#LongTrail', '#LongTrail2021', '#VermontLongTrail2021', '#LT2021', '#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust']",I’m loving seeing everyone’s photos of them hiking along the AT and other beautiful places. It’s making me jealous and wishing I was out on a trail. I miss the feeling of just walking all day and the feeling of accomplishment of walking those miles. 11 more weeks until I’ll be back in the woods hiking on the Long Trail. I’m ready for the excitement it will bring and the peace I will feel again. 11 more weeks.. <br>•<br>•<br>•<br>•<br>•<br>•<br>•<br>#Vermont #VermontLongTrail #LongTrail #LongTrail2021 #VermontLongTrail2021 #LT2021 <br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust
2527139344178084516,CMSM9gbpfqk,12843220,176,1615478507,"['#appalachiantrail', '#thruhike', '#at2020', '#atsobo', '#atsobo2020', '#takeahike', '#hikertrash', '#backpackingadventures', '#newyork', '#hikersofinstagram', '#trektheat', '#hikingadventures']","Appalachian Trail Update:<br><br>This is my last update from New York, which was quite memorable for me. On September 11th, I climbed up to Anthony’s Nose and watched the sun rise over the Hudson River. I then crossed the Bear Mountain Bridge (lowest elevation on the whole AT), replaced my shoes which had completely lost their tread, and met up with Hi Viz, who I first met on Katahdin and hadn’t seen since southern Maine. I crossed over Bear Mountain and stopped my day early to stay at the only shelter with a view of the NYC skyline. I had the shelter to myself that night and watched the illuminated skyline and the 9/11 Tribute in Light where the twin towers stood, all from my sleeping bag.<br><br>The following day, I completed my first marathon day of my hike (26.3 miles) and camped out at the Warwick Drive-In, which allows AT hikers to tent for free at the movies. One day later I was across the New York/New Jersey state line and into my 7th state of the hike. <br><br>#appalachiantrail #thruhike #at2020 #atsobo #atsobo2020 #takeahike #hikertrash #backpackingadventures #newyork #hikersofinstagram #trektheat #hikingadventures"
2524932739347962704,CMKXPLilttQ,7437379712,125,1615215459,"['#at2020', '#atnobo2020', '#atsobo2020']","There and Back Again, a Hobbit's Tale by Eager Beaver. One year ago today I returned to Springer Mtn to rechallenge the AT and avenge my 2018 thru-hike. My NOBO reattempt would be short lived due to covid, but I would come back later that year to restart the AT as a SOBO thru-hike. Every day I think about what I achieved from last year and how much fun it was to run through the mountains. Good luck to everyone starting their thru-hikes this year. And to my friends from last year restarting their thru-hikes right now, good luck to you wild animals. #at2020 #atnobo2020 #atsobo2020"
2522972363617995546,CMDZf9XlAsa,18048432,218,1614981764,"['#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust', '#wonderwomeninc']",One year ago today I started the journey that forever changed my life. I learned so much during my time on the Appalachian Trail. The life lessons I learned will forever stay with me. I am beyond thankful for my experience with this amazing trail and all the people I met along the way. Happy 1 year {trail}anniversary!<br>•<br>•<br>•<br>•<br>•<br>•<br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust <br>#wonderwomeninc
2522846490332179401,CMC84QvFyvJ,33930530166,54,1614966759,"['#atthruhike', '#atsobo2020', '#atsobo2021', '#atclassof2020', '#atclassof2021', '#atsobothruhike', '#appalachiantrail']","Buh-bye Smokies! You were gorgeous, but I’ve got Georgia on my mind. #atthruhike #atsobo2020 #atsobo2021 #atclassof2020 #atclassof2021 #atsobothruhike #appalachiantrail"
2518647168687213680,CL0CEFsJQxw,12843220,276,1614466161,"['#appalachiantrail', '#atsobo', '#stillontheat', '#atsobo2020', '#newyorkcity', '#trektheat', '#backpacking', '#itsamazingoutthere', '#backpackingadventures', '#atclassof2020']","Appalachian Trail Update:<br><br>After making it through Massachusetts and Connecticut without any falls, I entered New York and fell on my face within three miles. The Empire State had some decent climbs, but nothing too challenging. The biggest challenge was hiking out in the sticky heat all day. Hitting New York in early September brought the last blast of summer, and the last oppressively hot weather I would experience for the rest of the trail.<br>New York also brought something truly amazing: the deli blaze. As the trail crosses many roads and through populated areas, you can string together several days where a delicious deli sandwich for lunch or dinner is on or near the trail.<br>The AT also passed several very old and large Oak trees which were beautiful to see.<br>This stretch of trail brought me the closest I’ve ever been to New York City, and the first time I’ve ever seen the city’s skyline. Although it was some 30 or 40 miles away on the horizon, seeing the large city from a mountain trail was an interesting juxtaposition. I also enjoyed a very memorable night at a shelter overlooking the city on 9/11 which I will discuss in my next post.<br>#appalachiantrail #atsobo #stillontheat #atsobo2020 #newyorkcity #trektheat #backpacking #itsamazingoutthere #backpackingadventures #atclassof2020"
2516970591099324368,CLuE2rIlIfQ,41031168,334,1614266297,"['#appalachiantrail', '#at2020', '#atsobo', '#thruhike', '#atclassof2020', '#sobo', '#atsobo2020', '#hikelikeagirl', '#stillontheat', '#freedom', '#backpacking', '#winterthruhike', '#at2021', '#atclassof2021']",There’s something about carrying your whole world on your back 🌎<br><br>#appalachiantrail #at2020 #atsobo #thruhike #atclassof2020 #sobo #atsobo2020 #hikelikeagirl #stillontheat #freedom #backpacking #winterthruhike #at2021 #atclassof2021
2512051087282722195,CLcmSeLHtWT,41031168,427,1613679847,"['#appalachiantrail', '#at2020', '#atsobo', '#thruhike', '#atclassof2020', '#sobo', '#atsobo2020', '#hikelikeagirl', '#stillontheat', '#freedom', '#backpacking', '#winterthruhike', '#at2021', '#atclassof2021']","✨I AM SURROUNDED BY POWERFUL FEMININE ENERGY✨<br>Everyone I know and everyone I encounter are making moves and I am here for it. My friends back home- one just took the jump and started a travel job. The other just recently had a precious little baby.<br>So many of my friends on here are chasing their dreams. Quitting their jobs, starting thru hikes, or even just going backpacking for the first time. <br>Women I’ve never even met on here inspire me everyday. Building out vans by themselves, starting their own business, lifting, running marathons. Working on their mental health, setting boundaries, going to therapy. Standing up for themselves, breaking barriers, saying NO. <br>Some of you DM me saying I inspire you but you all inspire me to push myself and dream bigger than I ever have.<br><br>Ft. muddy duct taped rain pants and spinal bruising to complete my topless thru hiker look 💁🏼‍♀️<br><br>#appalachiantrail #at2020 #atsobo #thruhike #atclassof2020 #sobo #atsobo2020 #hikelikeagirl #stillontheat #freedom #backpacking #winterthruhike #at2021 #atclassof2021"
2506876988423525670,CLKN1bGldUm,41031168,406,1613063046,"['#appalachiantrail', '#at2020', '#atsobo', '#thruhike', '#atclassof2020', '#sobo', '#atsobo2020', '#hikelikeagirl', '#stillontheat', '#freedom', '#backpacking', '#winterthruhike', '#at2021', '#atclassof2021']","Not pictured (an hour before this): slipping and postholing, falling and not being able to get up because my left knee wouldn’t bend, crying trying to get up because my stupid fucking trekking poles kept collapsing on me, sitting in the snow wrapped in my jacket pouting while Cobra made oatmeal<br>Me (pictured): after just getting to my favorite view in the Smokies, eating an entire bar of chocolate and a bag of donuts, and 2 day hikers telling us they’ll wait for us at Newfound and drive us to town <br><br>I call this photo: Big Dick Energy<br><br>#appalachiantrail #at2020 #atsobo #thruhike #atclassof2020 #sobo #atsobo2020 #hikelikeagirl #stillontheat #freedom #backpacking #winterthruhike #at2021 #atclassof2021"
2494211482331730901,CKdOCDXFVPV,18048432,176,1611553200,"['#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust', '#wanderwomen', '#wanderwomeninc']","Wide open views and seeing where your walking to can be intimidating for some. For me, it’s a rush. Knowing I’m seeing into the future of what lies ahead. Seeing what awaits me, it’s excited. Walking long distances use to be excruciating but now it’s soothing. It soothes my mind and soul and makes me feel complete. <br>•<br>•<br>•<br>•<br>•<br>•<br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust #wanderwomen #wanderwomeninc"
2491241241066688819,CKSqrWnlVEz,41031168,308,1611199120,"['#appalachiantrail', '#at2020', '#atsobo', '#thruhike', '#atclassof2020', '#sobo', '#atsobo2020', '#hikelikeagirl', '#stillontheat', '#freedom', '#backpacking', '#at2021']",Sometimes it honestly feels like I’ve never hiked this trail before. I could hike it 100 times and never stop being astounded by what’s in front of me. 🌲❄️🌄☀️<br><br>#appalachiantrail #at2020 #atsobo #thruhike #atclassof2020 #sobo #atsobo2020 #hikelikeagirl #stillontheat #freedom #backpacking #at2021
2486776545999713507,CKCzhfUFfTj,18048432,635,1610666887,"['#appalachiantrail', '#AT2020', '#ATnobo2020', '#ATFlipFlop2020', '#ATsobo2020', '#appalachiantrail2020', '#appalachianlife', '#ATclassof2020', '#trektheat', '#thetrek', '#withguthook', '#hikemoreworryless', '#optoutside', '#wekeepyououtdoors', '#hikertrash', '#thruhike', '#hikerlife', '#getlost', '#backpacking', '#hikerlife', '#outdoorlife', '#hiking', '#adventure', '#wanderlust']","I still remember this day like it was yesterday. It was the best feeling. Standing at the top of Mt Katahdin and looking out at everything and seeing where we had come from. I remember being so grateful that we got such a clear day unlike some of the people we were hiking around who had to summit in the rain and clouds. I remember this sense of accomplishment rush over me. I knew I wasn’t done hiking the trail yet and that I was only halfway done at that point. But I had still made it halfway and climbed one of the hardest mountains on the AT. Once I made it to the top, I knew I could finish the whole trail. I can’t wait until I get back on some trail and get to feel all the same feelings again. <br>•<br>•<br>•<br>•<br>•<br>•<br>•<br>#appalachiantrail #AT2020 #ATnobo2020 #ATFlipFlop2020 #ATsobo2020 #appalachiantrail2020 #appalachianlife #ATclassof2020 #trektheat #thetrek #withguthook #hikemoreworryless #optoutside #wekeepyououtdoors #hikertrash #thruhike #hikerlife #getlost #backpacking #hikerlife #outdoorlife #hiking #adventure #wanderlust"
2485065772102414198,CJ8uic9pW92,12843220,183,1610462946,"['#appalachiantrail', '#at2020', '#atsobo2020', '#backpacking', '#massachusetts', '#trektheat', '#hikingadventures', '#stillontheat', '#thruhike', '#appalachianmountains', '#wildlifephotography', '#getoutsidemore', '#gooutsideandplay']","Appalachian Trail Update:<br><br>Massachusetts treated me well as I continued trekking through the state. I saw a mother bear and two cubs (two dark for my pictures to come out), had my favorite sandwich on trail in Dalton, and enjoyed time with some good hiker friends as I neared the Connecticut state line.<br><br>The final climb in Massachusetts was a challenging trip up Mt Everett, but the following morning I was treated to my favorite view in the whole state as I watched sunrise from the ledges of Mt Race just three miles before crossing into CT.<br><br>Massachusetts was the only state on the whole trail where I saw any porcupines, so I’ve included a photo here. I also spent half an hour eating lunch with a hawk who was also shredding a squirrel for lunch. We watched each other uncomfortably the whole time, so I’ve included it’s picture here as well, for old times sake.<br><br>#appalachiantrail #at2020 #atsobo2020 #backpacking #massachusetts #trektheat #hikingadventures #stillontheat #thruhike #appalachianmountains #wildlifephotography #getoutsidemore #gooutsideandplay"
2482352411177669695,CJzFl2rlFQ_,41031168,340,1610139489,"['#appalachiantrail', '#at2020', '#atsobo', '#thruhike', '#atclassof2020', '#sobo', '#atsobo2020', '#hikelikeagirl', '#stillontheat', '#freedom', '#backpacking', '#backpackingwithdogs', '#hikingwithdogs', '#virginia']","I can’t talk rn, I’m doin hot girl shit 🐛<br><br>#appalachiantrail #at2020 #atsobo #thruhike #atclassof2020 #sobo #atsobo2020 #hikelikeagirl #stillontheat #freedom #backpacking #backpackingwithdogs #hikingwithdogs #virginia"
2480418187361131486,CJsNzMYFBve,29647487890,189,1609908911,"['#stillontheat2020', '#appalachiantrail', '#atclassof2020', '#atsobo2020', '#atsobo', '#womenwhohike', '#atthruhike2020', '#hike', '#hikertrash']",The end.<br><br>What a privilege it’s been to know nature so intimately. <br><br>That’s all I have right now — that and happy tears. <br><br>#stillontheat2020 #appalachiantrail #atclassof2020 #atsobo2020 #atsobo #womenwhohike #atthruhike2020 #hike #hikertrash
2480297292009331884,CJryT7zlFys,29647487890,89,1609903322,"['#stillontheat2020', '#appalachiantrail', '#atclassof2020', '#atsobo2020', '#atsobo']",What a privilege it’s been to get to know nature so intimately. <br><br>That’s all I have right now — that and happy tears. <br><br>#stillontheat2020 #appalachiantrail #atclassof2020 #atsobo2020 #atsobo
2478944190119448186,CJm-pteFo56,29647487890,163,1609733197,"['#stillontheat', '#stillontheat2020', '#appalachiantrail', '#atclassof2020', '#atsobo', '#atsobo2020', '#womenwhohike', '#atthruhike2020', '#hikersofinstagram', '#hikemoreworryless', '#hike', '#hiker', '#sunset', '#sunsetselfie', '#cold']","The last few days are a blur. My last few sunsets and snowfalls. My last few videos of goofing with Mayo on trail. My last time here fording an ungodly cold river.<br><br>All of these activities will surely happen again in their own time, but never again at this very place at this very time with this very person. Every moment happens only once.<br><br>43.9 miles to go.<br>*<br>*<br>*<br>#stillontheat #stillontheat2020 #appalachiantrail #atclassof2020 #atsobo #atsobo2020 #womenwhohike #atthruhike2020 #hikersofinstagram #hikemoreworryless #hike #hiker #sunset #sunsetselfie #cold"
2466898510865693483,CI8LyAdFvsr,29647487890,168,1608297240,"['#appalachiantrail', '#atclassof2020', '#appalachiantrailthruhike', '#atsobo2020', '#atsobo', '#atflipflop2020', '#stillontheat2020', '#stillontheat2020', '#womenwhohike', '#hike', '#hikersofinstagram', '#mcafeeknob']","I’m a 2,000-miler! <br><br>It’s difficult to believe. When did the number get so high? How did I get this far? I don’t want this adventure to end. <br><br><193 miles to go<br><br>#appalachiantrail #atclassof2020 #appalachiantrailthruhike #atsobo2020 #atsobo #atflipflop2020 #stillontheat2020 #stillontheat2020 #womenwhohike #hike #hikersofinstagram #mcafeeknob"
2466191839159899385,CI5rGlJF9T5,29647487890,138,1608212998,"['#appalachiantrailthruhike', '#appalachiantrail', '#atclassof2020', '#atsobo2020', '#atsobo', '#stillontheat']","The last 72 hours: Hiked in the most beautiful weather then waited out a monster storm in a shelter just north of McAfee Knob. Graced by the best trail magic cold hikers could ask for and zeroed the next day, watching movies in the tent while the snow and sleet fell around us. Woke to this beauty. The trail does provide. <br><br>P.S. Sleeping in a tent in a shelter is still a faux pas, but when it’s cold and windy and the trail provides it to you and no one else is in the shelter, I don’t see why not.<br><br>#appalachiantrailthruhike #appalachiantrail #atclassof2020 #atsobo2020 #atsobo #stillontheat"
