Post_ID,Post_Code,Owner_ID,Likes,Time_Stamp,Tags,Caption
2087312974063393924,Bz3oBdCHNyE,9201758108,50,1563047118,"['#whitemountains', '#ospreypacks', '#optoutside', '#newhampsire', '#backpackinggirl', '#appalachiantrail2018', '#appalachiantrail', '#rivercountry', '#mountwashington', '#thermaresting', '#traillife', '#atsobo2018', '#thruhiker', '#hikemorestressless', '#travelbyfoot']","Wanting to go back up North.<br>White mountains, New Hampshire<br>Missing the stress free life that is trail life.<br>#whitemountains #ospreypacks #optoutside #newhampsire #backpackinggirl #appalachiantrail2018 #appalachiantrail #rivercountry #mountwashington #thermaresting #traillife #atsobo2018 #thruhiker #hikemorestressless #travelbyfoot"
2080190204475366019,BzeUfg7AFqD,409587196,124,1562198018,"['#thruhike', '#atsobo2018', '#hike', '#backpacking', '#appalachiantrail']","I have been wanting to make this post all day but I couldn’t come up with the right words do describe the nostalgia that overcame me today. <br>Today marks one year from the start of my thru-hike if the Appalachian Trail. I had never been away from home for an extended period of time before this, and here I was in Maine, taking the first of my  steps on the A.T. With about 2,200 miles, and 14 states ahead of me I was unsure of what was to come. Over the next four months, I would get to know some of the coolest, most generous, and fun people. I would see some beautiful views, and I would have an experience that I would never trade. Thank you to everyone who supported me on this adventure, and to all of the A.T. Community!<br>#thruhike #atsobo2018 #hike #backpacking #appalachiantrail"
2075865042066364804,BzO9EHiBFmE,9201758108,63,1561682418,"['#appalachiantrail2019', '#appalachiantrail2018', '#thruhiker', '#backpackinggirl', '#mainetogeorgia', '#southboundhiker', '#atsobo2018', '#optoutside', '#exploremore', '#hikemorestressless', '#couplesthathike', '#adventureofalifetime', '#appalachiantrail', '#14states', '#outdoorslife', '#liveoutside', '#osprey', '#thermarest', '#enlightenedequipment']",Can't believe it's been a year since we set out on our journey on the Appalachian trail. Best decision I've ever made. Almost want to do it again.<br><br>#appalachiantrail2019 #appalachiantrail2018 #thruhiker #backpackinggirl #mainetogeorgia #southboundhiker #atsobo2018 #optoutside #exploremore #hikemorestressless #couplesthathike #adventureofalifetime #appalachiantrail #14states #outdoorslife #liveoutside #osprey #thermarest #enlightenedequipment
2058998546449236934,ByTCETaJwPG,1435634160,105,1559671775,"['#oneyearlater', '#atsobo2018', '#appalachiantrail', '#atthruhike', '#trektheat', '#optoutside', '#thruhike', '#backpacking', '#mainetogeorgia']","It’s been one year. <br>On June 4th, 2018 we took our first steps up Mt. Katahdin to begin the most incredible journey of our lives.<br>.<br>And I miss it. I wish life was as direct and simple as the trail. I wish there was always a blaze to tell me that I’m on the right path.<br>.<br>Here’s to all the stumbles, the falling, the hunger, the creaks, the hobbling, the fear that made it a challenge.<br>.<br>Here’s to the awe, the air, the friends, the connectivity, the ease, the earth, and the bravery that made it worth it. .<br>.<br>.<br>#oneyearlater #atsobo2018 #appalachiantrail #atthruhike #trektheat #optoutside #thruhike #backpacking #mainetogeorgia"
2056594768478592347,ByKfguuF91b,7882857085,32,1559385222,"['#atsobo', '#atsobo2018', '#whiteblaze', '#appalachiantrail', '#appalachiantrail2018', '#atsobo2019', '#appalachiantrail2019']","No video from yesterday, but I did make the 34.5 miles to Neels Gap. This morning I made it up and over Blood Mountain before I needed to turn off my headlamp for the day. Onward to Springer! #atsobo #atsobo2018 #whiteblaze #appalachiantrail #appalachiantrail2018 #atsobo2019 #appalachiantrail2019"
2055414265939371993,ByGTGKDlifZ,7882857085,15,1559244496,"['#whiteblaze', '#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']",Sorry for the super dark video! This is the post from the 29th. As of this morning I have less than 100 miles left! #whiteblaze #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019
2049346009491089394,BxwvVZ1lKfy,7882857085,28,1558521103,"['#atsobo', '#whiteblaze', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","Morning all! I’ll have a video for later, but just wanted to put out there that I made my stretch goal yesterday and put in 42 miles. Not sure how many more 40’s I’ll be able to pull this trip (whooo boy am I sore this morning...) but I’m still feeling strong! #atsobo #whiteblaze #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2048634585303258843,BxuNk0blJbb,7882857085,26,1558436295,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo', '#atsobo2018', '#atsobo2019', '#whiteblaze']",Day 88 update with some early morning pictures from Day 89 #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo #atsobo2018 #atsobo2019 #whiteblaze
2046884141626827611,Bxn_kguDCNb,1435634160,103,1558227626,"['#granitegear', '#granitegearpacks', '#traildays2019', '#atsobo2018', '#thruhiker', '#appalachiantrail', '#traildays']",I WON!<br>I WON!<br>I just won a Granite Gear Crown2 60 pack in their raffle at Trail Days! <br>I am so stoked! Thank you thank you thank you @granitegear !!!<br>.<br>.<br>.<br>.<br>#granitegear #granitegearpacks #traildays2019 #atsobo2018 #thruhiker #appalachiantrail #traildays
2046665785112132446,BxnN7AXjfte,1435634160,75,1558201595,"['#atsobo2018', '#appalachiantrail', '#traildays2019', '#traildays', '#absorbandjiggle2018', '#damascusvirginia', '#tramily', '#optoutside', '#tentcity', '#granitegear', '#atclassof2018']","The 2018 SOBOs are at Trail Days in Damascus, VA!<br>.<br>We feel back at home being on trail and being surrounded by our community again! We have seen old friends, met new ones, bought gear, danced in drum circles, ate like we never ate before, and it’s not over yet!<br>.<br>Hazmat and I have been looking forward to this since the day we finished the AT and it has not disappointed. I only wish the rest of our trail family had been able to come. .<br>.<br>.<br>#atsobo2018 #appalachiantrail #traildays2019 #traildays #absorbandjiggle2018 #damascusvirginia #tramily #optoutside #tentcity #granitegear #atclassof2018"
2046609490019981583,BxnBHzelZkP,7882857085,62,1558194885,"['#appalachiantrail', '#atsobo', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze', '#superiorwildernessdesigns', '#thrupack', '#garagegrowngear', '#shawshikerhostel']","Day 86: Trail Days has been amazing, but I’ve gotta roll out to a wedding.<br>It’s hard for me to incapsulate what this trail and community mean to me. There is strength and love here in this place, on this trail. I saw and reconnected with a ton of people this weekend, made some new friends, and got a lot of compliments on my pack. Thank you everyone for making this weekend incredible. Be back to the #appalachiantrail on Monday to finish up those last 395 miles! #atsobo #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze #superiorwildernessdesigns #thrupack #garagegrowngear #shawshikerhostel"
2046072663735469500,BxlHD9ClwW8,7882857085,37,1558130890,"['#appalachiantrail', '#traildays', '#atsobo', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze']","The answer to my favorite hostel on the #appalachiantrail will always be @shawshikerhostel. They love hikers so much they did a free Hiker feed at #traildays. Also, Poet has an incredible memory. Thanks again! #atsobo #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze"
2045767748379188121,BxkBu2fF5uZ,7882857085,32,1558094541,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze', '#appalachiantraildays', '#traildays2019', '#traildays']","Update from yesterday, plus that 400 mile marker. Getting close! Off trail in 5 miles to hit up Trail Days and a wedding! #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze #appalachiantraildays #traildays2019 #traildays"
2045015212680431460,BxhWoBAFkdk,7882857085,11,1558004832,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#whiteblaze']",Sometimes there are faces hidden in rocks #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #whiteblaze
2044294534381498378,BxeywxCFPAK,7882857085,33,1557918920,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze']","Whoooo boy, three more states folks! #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze"
2044001453564994637,BxdwH4QH6RN,7882857085,14,1557884101,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze']","In Damascus for tonight, onwards tomorrow. It was in the 30’s F this morning at Thomas High Knob when I woke up. Brrrrr... #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze"
2043888517004959212,BxdWcb4lJ3s,7882857085,33,1557870519,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze']","It’s hard to tell from the pictures (it was getting on towards 9pm and my headlamp batteries were dying, so I was in a rush), but the Grayson Highlands was by far and away my favorite part of Virginia. #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze"
2043845286196747891,BxdMnWDnR5z,7882857085,25,1557865474,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#whiteblaze']",Yesterday’s update. Made my way up Thomas High Knob for a total of 35 miles. #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #appalachiantrail2019 #atsobo2018 #atsobo2019 #whiteblaze
2042330766390950570,BxX0QLklXqq,7882857085,23,1557684821,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']",Misty Appalachian Mountains #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019
2041693959676731381,BxVjdbGl5_1,7882857085,28,1557608908,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","No video update today folks. I posted on Facebook this morning, but to reiterate, I am safe. Long story short, some bad shit went down on the AT last night, and a man lost his life about 7 miles south of the shelter where I slept last night. I’m at the Quarter Mile Way Inn for the rest of the day and evening. Tomorrow is a new day, and I’m going to keep pushing. Stay safe on the trail folks, and love to all the hikers out there. #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2040936824294370885,BxS3Tp1FG5F,7882857085,31,1557518650,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","Hard to capture, but this is the first time in a long time the AT has made me audibly say “woah”. Got some good stuff coming up! #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2040750365771915993,BxSM6UzFWLZ,7882857085,22,1557496422,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019', '#molderingprivy', '#privies']","You got it! No plastic grocery bags, but I had an extra gallon ziplock.<br>#atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019 #molderingprivy #privies"
2040226523215388348,BxQVzaZlV68,7882857085,31,1557433976,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","I started at Northbound mile 825 on the 29th. Day 1 was 2 miles, yesterday was a zero. I feel pretty good  about 225 miles down in that amount of time. #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2040099061764689264,BxP40mrF41w,7882857085,19,1557418781,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']",This buddy just a gong out on trail today #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019
2038716856521898598,BxK-i3ulrpm,7882857085,36,1557254009,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","Not shabby Virginia, not shabby #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2038620397663416455,BxKonNal_CH,7882857085,20,1557242674,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","Update from yesterday; made that 30 miles, fishing to get to Woods Hole tonight #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2037803293280167865,BxHu0xqFee5,7882857085,25,1557145104,"['#atsobo', '#atsobo2018', '#atsobo2019', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019']",Hiker feed trail magic from yesterday #atsobo #atsobo2018 #atsobo2019 #appalachiantrail #appalachiantrail2018 #appalachiantrail2019
2037045494954649716,BxFChW-FOh0,7882857085,57,1557054767,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']",Obligatory (I was the only one here at the time) #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019
2036668669464290743,BxDs104liW3,7882857085,12,1557010078,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","FYI, decided to stay dry at Campbell shelter and get up early instead. #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2036381689480383150,BxCrlt8loqu,7882857085,26,1556975636,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']",The BBQ joint here opens at 7am. I couldn’t resist... #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019
2036038182366555010,BxBdfCBFyuC,7882857085,39,1556934686,"['#atsobo', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atsobo2018', '#atsobo2019']","Some times you hike 30 miles because the shelter at mile 25ish didn’t have water (despite what both of your trail guides indicate), and you got caught in a thunderstorm again #atsobo #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atsobo2018 #atsobo2019"
2035595193290677734,Bw_4wsSlV3m,7882857085,16,1556881964,"['#atsobo', '#atsobo2018', '#atsobo2019', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019']",Poor reception again last night!<br>#atsobo #atsobo2018 #atsobo2019 #appalachiantrail #appalachiantrail2018 #appalachiantrail2019
2035102570774947470,Bw-IwF0hmaO,9201758108,37,1556823153,"['#northcarolina', '#rattlesnake', '#appalachiantrail2018', '#appalachiantrail', '#atsobo2018', '#southboundhiker', '#nature', '#wildlife']",#northcarolina #rattlesnake #appalachiantrail2018 #appalachiantrail #atsobo2018 #southboundhiker #nature #wildlife
2034862608377931476,Bw9SMLbF2bU,7882857085,24,1556794670,"['#atsobo', '#atsobo2018', '#atsobo2019', '#appalachiantrail', '#appalachiantrail2018', '#appalachiantrail2019', '#atclassof2018', '#atclassof2019']","No service last night, so here is the update from yesterday #atsobo #atsobo2018 #atsobo2019 #appalachiantrail #appalachiantrail2018 #appalachiantrail2019 #atclassof2018 #atclassof2019"
2033578161808562227,Bw4uJBVl1gz,7882857085,36,1556641429,"['#atsobo', '#atsobo2018', '#atsobo2019', '#appalachiantrail', '#appalachiantrail2019', '#appalachiantrail2018']","Virginia, you pretty little thing #atsobo #atsobo2018 #atsobo2019 #appalachiantrail #appalachiantrail2019 #appalachiantrail2018"
2033043207675471650,Bw20gaehGci,9201758108,51,1556577658,"['#appalachiantrail2018', '#appalachiantrail', '#hiker', '#atsobo2018', '#southboundhiker', '#thruhiker', '#northcarolina']",Glad to be back at it again but also so excited we are nearing the end of our adventure <br>#appalachiantrail2018 #appalachiantrail #hiker #atsobo2018 #southboundhiker #thruhiker #northcarolina
2031596768068908659,Bwxrn8nlDZz,9201758108,46,1556405229,"['#atsobo2018', '#southboundhiker', '#appalachiantrail2018', '#thruhiker', '#northcarolina', '#fontanadam', '#fontanahilton']",Fontana Dam. Finished up with the Smokies this afternoon<br>#atsobo2018 #southboundhiker #appalachiantrail2018 #thruhiker #northcarolina #fontanadam #fontanahilton
2029324062282758480,Bwpm3uahDlQ,9201758108,37,1556138550,"['#smokeymountains', '#atsobo2018', '#waterfall', '#nature', '#appalachiantrail2018']",Heading into the Smokey Mountains <br>#smokeymountains #atsobo2018 #waterfall #nature #appalachiantrail2018
2025668070961613930,BwcnmDKhIxq,9201758108,52,1555698473,"['#hotsprings', '#hottub', '#atsobo2018', '#appalachiantrail2018', '#northcarolina', '#laughinghearthostel']",Enjoying the hot tubs in Hot Spings North Carolina <br>#hotsprings #hottub #atsobo2018 #appalachiantrail2018 #northcarolina #laughinghearthostel
2025525967388662962,BwcHSK5h9yy,9201758108,59,1555681533,"['#appalachiantrail2018', '#atsobo2018', '#southboundhiker', '#thruhiker', '#trails', '#northcarolina', '#spring']",The south has brought us rolling trails and a beautiful spring<br>#appalachiantrail2018 #atsobo2018 #southboundhiker #thruhiker #trails #northcarolina #spring
2023534666132497920,BwVCg7FhCYA,9201758108,61,1555444151,"['#appalachiantrail2018', '#appalachiantrail', '#sobo', '#atsobo2018', '#southboundhiker', '#thruhiker', '#hikingtrails', '#hemlockhollowhostel']",6 different changes in scenery in 1 day. What an awesome day!<br>#appalachiantrail2018 #appalachiantrail #sobo #atsobo2018 #southboundhiker #thruhiker #hikingtrails #hemlockhollowhostel
2023438304951078448,BwUsmrvhw4w,9201758108,68,1555432664,"['#appalachiantrail2018', '#atsobo2018', '#northcarolina', '#hotsprings', '#thruhiker', '#optoutside', '#southboundhiker']",Hot Springs North Carolina <br>#appalachiantrail2018 #atsobo2018 #northcarolina #hotsprings #thruhiker #optoutside #southboundhiker
2022157243931432619,BwQJUyshBar,9201758108,64,1555279950,"['#appalachiantrail2018', '#tennessee', '#backpackinggirl', '#optoutside', '#thruhiker', '#southboundhiker', '#atsobo2018', '#hike', '#osprey']",A few days back. Leaving uncle johnys hostel in Erwin Tennessee <br>#appalachiantrail2018 #tennessee #backpackinggirl #optoutside #thruhiker #southboundhiker #atsobo2018 #hike #osprey
