Post_ID,Post_Code,Owner_ID,Likes,Time_Stamp,Tags,Caption
2337122865492918721,CBvIN0SJgHB,276660570,139,1592826778,"['#staytuned', '#thruhike', '#hikertrash', '#appalachiantrail', '#sobo', '#attrail', '#atsobo2019', '#trailanniversary']",A year ago... I set out for an adventure. An adventure that forever changed my outlook on life and never quite quenched the quest for mountains. It only seems fitting another epic one begins soon 😏 #staytuned#thruhike#hikertrash#appalachiantrail#sobo#attrail#atsobo2019#trailanniversary
2332780066981200940,CBfsxx_hsQs,19828563,138,1592309076,"['#appalachiantrail', '#appalchiantrailsobo', '#southbound', '#atsobo2019', '#appalachiantrailsouthbound2019', '#thruhike', '#thruhiker', '#explore', '#adventure', '#optoutside', '#anniversary', '#katahdin', '#maine', '#mountkatahdin', '#hikemaine', '#exploremaine', '#campmaine', '#withguthook', '#guthookguides', '#alzheimers', '#alzyouhavetodoishike', '#endalz', '#milesformimi']",One year ago Justin and I began our thru hike of the Appalachian Trail. Crazy how time flies.<br>.<br>.<br>Our fundraiser for the @alzassociation is still open! Follow the link in my bio for more information<br>.<br>.<br>.<br>.<br>.<br>#appalachiantrail #appalchiantrailsobo #southbound #atsobo2019 #appalachiantrailsouthbound2019 #thruhike #thruhiker #explore #adventure #optoutside #anniversary #katahdin #maine #mountkatahdin #hikemaine #exploremaine #campmaine #withguthook #guthookguides #alzheimers #alzyouhavetodoishike #endalz #milesformimi
2319709638670644809,CAxQ6BDA3ZJ,3781827133,89,1590750959,"['#boomerstillblooming', '#moose', '#wildmoose', '#atsobo2019', '#atlanta', '#at2020thruhike', '#atclassof2018', '#atsobo', '#atnobo2020', '#at', '#atthruhiker', '#atnobo2020', '#atwomen', '#atclassof2020', '#waitforme', '#appalachiantrail', '#appalachianmountains', '#appalachiantrail2020', '#appalachia', '#appalachiantrail2018', '#appalachians', '#appalachainmountains', '#mainelife', '#maine', '#mainemoose', '#mainemoosewatching', '#hiking', '#hikingadventures', '#hikingtrails', '#hikemaine', '#hikemore']",I wander if the wildlife are aware that we haven’t been around for a while. Hope you’re lucky enough to see one of these beauties in Maine. .<br>.<br>.<br>#boomerstillblooming #moose #wildmoose #atsobo2019 #atlanta #at2020thruhike #atclassof2018 #atsobo #atnobo2020 #at #atthruhiker #atnobo2020 #atwomen #atclassof2020 #waitforme #appalachiantrail #appalachianmountains #appalachiantrail2020 #appalachia #appalachiantrail2018 #appalachians #appalachainmountains #mainelife #maine #mainemoose #mainemoosewatching #hiking #hikingadventures #hikingtrails #hikemaine #hikemore
2314113216676808597,CAdYbW6DseV,3558793026,10,1590083814,"['#atsobo2019', '#appalachiantrail', '#hike']",Our friend we met along with our son on #atsobo2019 and her incredible movie she filmed on the #appalachiantrail  #hike. An awesome watch!<br> https://smokeymountainfilmfest.festivee.com/navigating-thru
2302703863653948672,B_02Pa4A10A,3781827133,78,1588724114,"['#boomerstillblooming', '#at2020thruhike', '#atsobo2019', '#atlanta', '#atnobo2020', '#crewlife', '#at', '#atclassof2018', '#atthruhike2019', '#atwomen', '#athletaambassador', '#at2020', '#athlete', '#apalachiantrail', '#appalachianmountains', '#appalachiantrail2020', '#appalachiantrail2019', '#appalachiantrail2018', '#fkt', '#hike', '#hikemore', '#hikemoreworryless', '#hiker', '#hikeyourownhike', '#hikerlife', '#hikerchick', '#positivity', '#strongertogether', '#strongereveryday', '#babyboomer']",Crewing on the Appalachian Trail .does anyone recognise where we are...<br>.<br>.<br>#boomerstillblooming #at2020thruhike #atsobo2019 #atlanta #atnobo2020 #crewlife #at #atclassof2018 #atthruhike2019 #atwomen #athletaambassador #at2020 #athlete #apalachiantrail #appalachianmountains #appalachiantrail2020 #appalachiantrail2019 #appalachiantrail2018 #fkt #hike #hikemore #hikemoreworryless #hiker #hikeyourownhike #hikerlife #hikerchick #positivity #strongertogether #strongereveryday #babyboomer
2297532380480656969,B_ieYb2gdZJ,1458165714,733,1588107224,['#TrailDogTuesday'],"Truly nothing like those sweet, fluffy pups of the Grayson Highlands. #TrailDogTuesday 🐶<br>-<br>""Day 89-91 |Appalachian Trail | Mile 1607-1693. The mountains were socked in with fog. I could hear the sound of cattle in the distance. I came upon a gate with a white blaze on it. I must follow the WHITE BLAZE. Upon entering the field I was greeted by a herd of long horn cattle. Surrounded by these huge animals, my mom and I carefully maneuvered down the Appalachian Trail.<br><br>It has been so AMAZING to have my mom around to backpack with me for a few days! Baby Milkshake, Maple, Cruise and I had just hiked a 40 mile day followed by a 30 mile day- just so we could make it to the Grayson Highlands before the big storm hit. We wanted to make sure we saw the wild PONIES!! And that we did! I saw over a dozen ponies roaming through the highlands❤️. This trail is truly full of SURPRISES!!"" Via @sunneydelight -<br>________<br><br>Original Post: 10/7/19"
2295389481995423900,B_a3JKHgVCc,3781827133,141,1587851771,"['#boomerstillblooming', '#babyboomer', '#speedrecords', '#at2020thruhike', '#atsobo2019', '#atnobo2020', '#atclassof2018', '#at', '#atthruhiker', '#atclassof2018', '#atwomen', '#hiker', '#hikerlife', '#hike', '#hikingtrails', '#southwestcoastpath', '#southwestcoastalpath', '#ukhikers', '#appalachiantrail', '#mountainsuk', '#ukcoastline', '#strongwomens', '#traveluk', '#runuk', '#runcrew', '#fkt', '#plantbased']",This is the south west path trail. The longest trail in the uk 630 miles. If the attempt on the AT is postponed then this is plan B. to break the record it will have to be run in 10 days. A beautiful part of England. .<br>.<br>.<br>#boomerstillblooming #babyboomer #speedrecords #at2020thruhike #atsobo2019 #atnobo2020 #atclassof2018 #at #atthruhiker #atclassof2018 #atwomen #hiker #hikerlife #hike #hikingtrails #southwestcoastpath #southwestcoastalpath #ukhikers #appalachiantrail #mountainsuk #ukcoastline #strongwomens #traveluk #runuk #runcrew #fkt #plantbased
2293931816786227887,B_VrtVmgnKv,3781827133,93,1587678003,"['#boomerstillblooming', '#loveallthings', '#donteatme', '#wildlifelover', '#hike', '#at', '#atsobo2019', '#at2020thruhike', '#atnobo2020', '#at', '#atthruhike2020', '#athome', '#atwomen', '#power', '#appalachiantrail', '#appalachians', '#appalachiantrail2019', '#appalachianhikers', '#appalachianwildliferefuge', '#plantbasedlifestyle', '#loveanimalsdonteatthem', '#at2019', '#strongwomens', '#babyboomer', '#loveallthings', '#orangecolor', '#lizard', '#lizardlover', '#hikerlife', '#hikerslife']",Well I bet this little fella is enjoying having the Appalachian Trail to himself. Does anyone know what it is. .<br>.<br>.<br>.<br>#boomerstillblooming #loveallthings #donteatme #wildlifelover #hike #at#atsobo2019 #at2020thruhike #atnobo2020 #at #atthruhike2020 #athome #atwomen #power #appalachiantrail #appalachians #appalachiantrail2019 #appalachianhikers #appalachianwildliferefuge #plantbasedlifestyle #loveanimalsdonteatthem #at2019 #strongwomens #babyboomer #loveallthings #orangecolor #lizard #lizardlover #hikerlife #hikerslife
2293927455934865369,B_Vqt4Pg1_Z,3781827133,87,1587677484,"['#boomerstillblooming', '#atsobo2019', '#at2020thruhike', '#atnobo2020', '#atclassof2018', '#at', '#atthruhiker', '#atsobo', '#atwomen', '#crew', '#pacer', '#support', '#appalachiantrail', '#appalachiantrail2020', '#appalachians', '#atfiretower', '#firetowersofnewyork', '#firetower', '#climbme', '#climblikeagirl', '#view', '#appalachian', '#fkt', '#hikerlife', '#athlete', '#athletaambassador', '#atwomen', '#atclassof2020', '#at2020', '#corvidcontrol', '#veganathletes']",The catfish fire tower in New Jersey...<br>.<br>.<br>.<br>#boomerstillblooming #atsobo2019 #at2020thruhike #atnobo2020 #atclassof2018 #at #atthruhiker #atsobo #atwomen #crew #pacer #support #appalachiantrail #appalachiantrail2020 #appalachians #atfiretower #firetowersofnewyork #firetower #climbme #climblikeagirl #view #appalachian_explorers #fkt #hikerlife #athlete @kristianultra #athletaambassador #atwomen #atclassof2020 #at2020 #corvidcontrol #veganathletes
2292971289914410092,B_SRT1PhIRs,19828563,51,1587563500,"['#appalachiantrail', '#newhampshire', '#hikenewhampshire', '#whitemountainnationalforest', '#whitemountains', '#earthday', '#optoutside', '#withguthook', '#atsobo2019', '#southbound', '#thruhiker', '#explore', '#thelongestday', '#alzyouhavetodoishike', '#milesformimi', '#alzheimersassociation', '#endalz']","Happy 🌎 Earth 🌍 Day 🌏<br>I miss living outside 🏕<br>White Mountains, New Hampshire. .<br>.<br>.<br>.<br>.<br>.<br>.<br>#appalachiantrail #newhampshire #hikenewhampshire #whitemountainnationalforest #whitemountains #earthday #optoutside #withguthook #atsobo2019 #southbound #thruhiker #explore #thelongestday #alzyouhavetodoishike #milesformimi #alzheimersassociation #endalz"
2291675451908764646,B_Nqq6DgTPm,3781827133,132,1587409024,"['#boomerstillblooming', '#atsobo2019', '#atnobo2020', '#atsobo', '#at', '#atthruhike2019', '#atthruhike2020', '#atwomen', '#atclassof2020', '#athlete', '#fkt', '#agingwithattitude', '#strongwomens', '#loveallthings', '#rattlesnake', '#naturephotography', '#appalachiantrail', '#appalachiantrail2020', '#appalachianwildlife', '#carefulwhereyoustep', '#donttreadonme🐍', '#donttreadonme', '#atcrewww', '#atcrew', '#crew', '#respectnature', '#snakesofinstagram', '#checkthefloor', '#hikesafe', '#hike']","This was on the Appalachian Trail. Krish came across it when he was running, and almost stepped on it. It was about the third in two days, but as you can see he chance to film this one. ................#boomerstillblooming #atsobo2019 #atnobo2020 #atsobo #at #atthruhike2019 #atthruhike2020 #atwomen #atclassof2020 #athlete #fkt #agingwithattitude #strongwomens #loveallthings #rattlesnake #naturephotography #appalachiantrail #appalachiantrail2020 #appalachianwildlife #carefulwhereyoustep #donttreadonme🐍 #donttreadonme #atcrewww #atcrew #crew #respectnature #snakesofinstagram #checkthefloor #hikesafe #hike"
2291639586104931799,B_Nig_bAfXX,3781827133,87,1587404748,"['#boomerstillblooming', '#atsobo2019', '#atnobo2020', '#at2020thruhike', '#atsobo', '#atclassof2018', '#at', '#atthruhiker', '#atthruhike2019', '#atthruhike2020', '#atwomen', '#athletaambassador', '#strongwomens', '#at2020', '#athelete', '#appalachiantrail', '#appalachiantrail2020', '#appalachian', '#appalachiantrail2019', '#crew', '#halfcrazyrunnerscrew', '#bucketlist', '#bucketlistadventures', '#hike', '#lovetrails', '#fkt', '#fitness', '#trailmagic', '#trailfairy', '#trailname']","Very proud of how organised I am when crewing on the trail. I can put my hand to anything I need within seconds. Soooooo can’t wait to get back out there, as I’m sure many of you are too. it’s on my bucket list to help break the world record. So fingers crossed it’s going to be this year. See you out there with plenty of trail magic on board 🥳🥳.........................#boomerstillblooming #atsobo2019 #atnobo2020 #at2020thruhike #atsobo #atclassof2018 #at #atthruhiker #atthruhike2019 #atthruhike2020 #atwomen #athletaambassador #strongwomens #at2020 #athelete #appalachiantrail #appalachiantrail2020 #appalachian #appalachiantrail2019 #crew #halfcrazyrunnerscrew #bucketlist #bucketlistadventures #hike #lovetrails #fkt #fitness #trailmagic #trailfairy #trailname"
2291470447491137357,B_M8Ds0A79N,3781827133,194,1587384585,"['#boomerstillblooming', '#bear', '#wildbear', '#blackbear', '#atsobo2019', '#atnobo2020', '#at2020thruhike', '#atsobo', '#at', '#atthruhiker', '#atthruhike2019', '#atthruhike2020', '#atwomen', '#atclassof2020', '#at2019', '#athlete', '#at2020', '#appalachiantrail', '#appalachiantrail2020', '#appalachian', '#appalachiantrail2019', '#appalachianhikers', '#atrunners', '#crew', '#crewlife', '#crewlove', '#crewlifestyle', '#hikersofinstagram', '#hike', '#hikeyourownhike']",I was on my way to setting up camp on the Appalachian Trail and this cheeky bear came sauntering out of the woods as casually s you like. The second one in a week. ............................#boomerstillblooming #bear #wildbear #blackbear #atsobo2019 #atnobo2020 #at2020thruhike #atsobo #at #atthruhiker #atthruhike2019 #atthruhike2020 #atwomen #atclassof2020 #at2019 #athlete #at2020 #appalachiantrail #appalachiantrail2020 #appalachian_explorers #appalachiantrail2019 #appalachianhikers #atrunners #crew #crewlife #crewlove #crewlifestyle #hikersofinstagram #hike #hikeyourownhike
2290195317553052003,B_IaIHhAzlj,3781827133,103,1587232578,"['#boomerstillblooming', '#atsobo2019', '#at2020thruhike', '#atnobo2020', '#atsobo', '#atthruhike2020', '#at', '#atthruhiker', '#atthruhike2019', '#atwomen', '#atclassof2020', '#appalachiantrail', '#appalachiantrail2020', '#appalachians', '#hiking', '#hikingadventures', '#hike', '#hikeamerica', '#hikeamountain', '#hiker', '#hikemoreworryless', '#hikeyourownhike', '#letsrun', '#letsruntheat', '#strongwomens', '#loveallthings', '#eatrunrepeat', '#crewlife', '#crewlove', '#noquitting']","Still don’t know if We’re going for the world record in July on the Appalachian Trail. Soooo hoping it will happen. This will be the second attempt, last year had to be aborted even though we were on record pace due to wrong choice of crew. Not this time! Raring to go🤸‍♂️🏆🥇.......................#boomerstillblooming #atsobo2019 #at2020thruhike #atnobo2020 #atsobo #atthruhike2020 #at #atthruhiker #atthruhike2019 #atwomen #atclassof2020 #appalachiantrail #appalachiantrail2020 #appalachians #hiking #hikingadventures #hike #hikeamerica #hikeamountain #hiker #hikemoreworryless #hikeyourownhike #letsrun #letsruntheat #strongwomens #loveallthings #eatrunrepeat #crewlife #crewlove #noquitting"
2284872601828346139,B-1f4aNAEkb,3781827133,66,1586598061,"['#boomerstillblooming', '#atsobo2019', '#atsobo', '#atnobo2020', '#at2020thruhike', '#atthruhike2020', '#at', '#atthruhiker', '#atwomen', '#athome', '#appalachiantrail', '#appalachiantrail2020', '#appalachaintrail', '#hike', '#hikeat', '#hiking', '#crew', '#crewlife', '#atcrew', '#crewrunner', '#proudtobearunnercrew', '#strongwomens', '#drivealone', '#longdrive', '#lovetrails', '#traillife', '#trailcrew']","Can’t wait to get back on the road to nowhere.  My focus this year was crewing for the record attempt on the Appalachian Trail, not sure if this is going ahead yet @kristianultra is still in training. We’re set for July but as things are who knows. Are any of you that came off the trail getting back on if possible? Or even considering a sobo as it will be later in the year. ................................#boomerstillblooming #atsobo2019 #atsobo #atnobo2020 #at2020thruhike #atthruhike2020 #at #atthruhiker #atwomen #athome #appalachiantrail #appalachiantrail2020 #appalachaintrail #hike #hikeat #hiking #crew #crewlife #atcrew #crewrunner #proudtobearunnercrew #strongwomens #drivealone #longdrive #lovetrails #traillife #trailcrew"
2279243247928904437,B-hf6h1gor1,3781827133,44,1585926990,"['#boomerstillblooming', '#babyboomers', '#propertyinvestment', '#franklin', '#sunsetcafe', '#atsobo2019', '#atnobo2020', '#at2020thruhike', '#atlanta', '#atsobo', '#atthruhike2019', '#at', '#appalachiantrail', '#appalachianmountains', '#appalachiantrail2020', '#speedcrew', '#crew', '#crewlife', '#crewlove', '#oldhouses', '#oldhouse', '#oldhouselove', '#photography', '#photo', '#photographs', '#resupply', '#athlete', '#resupplyjuly', '#iwantit']",Fell in love with this beautiful house in franklin Georgia last year on a zero day to resupply while crewing our the Appalachian trail.  It has so many stories to tell and so many secrets to keep. I want it..........#boomerstillblooming #babyboomers #propertyinvestment #franklin #sunsetcafe #atsobo2019 #atnobo2020 #at2020thruhike #atlanta #atsobo #atthruhike2019 #at #appalachiantrail #appalachianmountains #appalachiantrail2020 ##speedcrew #crew #crewlife #crewlove #oldhouses #oldhouse #oldhouselove #photography #photo #photographs #resupply #athlete #resupplyjuly #iwantit
2278557140049607597,B-fD6WFFjut,2214165571,22,1585845199,"['#bop', '#atsobo2019', '#floral', '#flower', '#wildweeds', '#flowerthewilted', '#lifeisbeautiful', '#startlivingbeforeyoustartdying']","Last year on the trail I was given the name ""Flower"" from a dear friend and hiking buddy ""Bop-it"" aka #bop_it_hikes . I didn't think it was very fitting seeing I wasn't pretty nor did I have a floral smell, more like a dying Ox. But I was loving on all the wonderful florals on the AT in Maine, so I took it. As we got further south all the  green turned to brown and flowers no longer were around. As did my body, crumbling and emaciation set in. By the time we got south I was now called ""Flower the Wilted"". 🤣  As the florals bloom I feel myself feeling not so broken. Small steps everyday are why life is so beautiful.<br>Still I stop and admir all blooms even the wild weeds🤗. Simplicity and balance are one needs.<br>There is a beauty in everything, you just have to be willing to look, even if its into silence and darkness.<br><br>#atsobo2019 <br>#floral<br>#flower<br>#wildweeds<br>#flowerthewilted<br>#lifeisbeautiful <br>#startlivingbeforeyoustartdying"
2275426289244522075,B-T8CeDAUZb,3781827133,62,1585471973,"['#atnobo2020', '#atsobo2019', '#at2020thruhike', '#atlanta', '#atsobo', '#atthruhike2019', '#atclassof2018', '#atthruhiker', '#at', '#atthruhike2020', '#atwork', '#atwomen', '#at2020', '#atclassof2020', '#athlete', '#veganathletes', '#boomerstillblooming', '#ageisjustanumber', '#agelessbeauty', '#mountains', '#smokymountains', '#illbebacksoon', '#illbeback', '#waitforme', '#pecanpie', '#nevertooold', '#nevertoolate', '#nevertoolatetostart']","For everyone that’s leaving the trail, don’t be sad. It’s going nowhere and will patiently wait for us all to return. Thing of all the fun and excitement of planning yet another trip. 🧐....................#atnobo2020 #atsobo2019 #at2020thruhike #atlanta #atsobo #atthruhike2019 #atclassof2018 #atthruhiker #at #atthruhike2020 #atwork #atwomen #at2020 #atclassof2020 #athlete #veganathletes #boomerstillblooming #ageisjustanumber #agelessbeauty #mountains #smokymountains #illbebacksoon #illbeback #waitforme #pecanpie #nevertooold #nevertoolate #nevertoolatetostart"
2275407366658780350,B-T3vHBAOy-,3781827133,52,1585469717,"['#atnobo2020', '#atsobo2019', '#at2020thruhike', '#atlanta', '#atsobo', '#atthruhike2019', '#atclassof2018', '#atthruhiker', '#at', '#atthruhike2020', '#atwork', '#atwomen', '#at2020', '#atclassof2020', '#athlete', '#veganathletes']","Seems like a while ago now crewing on the AT handing out trail magic and setting up camp every night on the recycling for the speed attempt. Looks like things may be on hold for a while. .................,....................#atnobo2020 #atsobo2019 #at2020thruhike #atlanta #atsobo #atthruhike2019 #atclassof2018 #atthruhiker #at #atthruhike2020 #atwork #atwomen #at2020 #atclassof2020 #athlete #veganathletes"
2275250100619411308,B-TT-lml39s,8495778072,85,1585450969,"['#at2019', '#appalachiantrail', '#virginia', '#fallcolors', '#optoutside', '#latergram', '#awalkinthewoods', '#autumnleaves', '#hiking', '#thruhike', '#forestphotography', '#atsobo2019']","I know it's spring, but I can't  help but think back to fall when I was on the Appalachian Trail. These are from southern Virginia as I was getting close to the finish of my southbound thru-hike. My how times have changed.<br>#at2019 #appalachiantrail #virginia #fallcolors #optoutside #latergram #awalkinthewoods #autumnleaves #hiking #thruhike #forestphotography #atsobo2019"
2274706462515353822,B-RYXnKg1je,3781827133,50,1585386163,"['#boomerstillblooming', '#mountains', '#mountain', '#mountainlife', '#mountain', '#photography', '#photographer', '#photogram', '#photograph', '#photographylovers', '#travelpgotography', '#travelphotography', '#travelphotos', '#travelblogger', '#travelblogging', '#travelbloggerlife', '#scenicbeauty', '#seniortravellers', '#alwaysthere', '#alwaysthereforme', '#goseek', '#reachforthestars', '#reachforyourgoals', '#reachforyourdreams', '#hiking', '#hikingadventures', '#hike', '#hikingtrails', '#atnobo2020', '#atsobo2019', '#at2020thruhike']",Mountain mama🎶🎵.................#boomerstillblooming #mountains #mountain #mountainlife #mountain #photography #photographer #photogram #photograph #photographylovers #travelpgotography #travelphotography #travelphotos #travelblogger #travelblogging #travelbloggerlife #scenicbeauty #seniortravellers #alwaysthere #alwaysthereforme #goseek #reachforthestars #reachforyourgoals #reachforyourdreams #hiking #hikingadventures #hike #hikingtrails #atnobo2020 #atsobo2019 #at2020thruhike
